priority_rank,unit_id,building_id,city,location_type,building_type,unit_type,meter_type,connection_type,transformer_id,floor,floors,area_sqm,household_size,contracted_power_kw,latitude,longitude,readings,avg_consumption,median_consumption,std_consumption,total_consumption,avg_expected_kwh,total_expected_kwh,zero_days,low_expected_days,sudden_drop_days,flatline_days,weather_low_mismatch_days,normal_high_mismatch_days,avg_temp_mean,avg_weather_demand_pressure,fraud_label,anomaly_type,zero_ratio,flatline_ratio,low_expected_ratio,weather_mismatch_ratio,expected_gap_pct,kwh_per_sqm,kwh_per_person,cv_consumption,peer_avg_consumption,peer_low_gap_pct,estimated_missing_kwh_30d,estimated_loss_lek_30d,building_ai_anomaly_score,fraud_probability,consumption_deviation_score,peer_deviation_score,meter_behavior_score,weather_context_score,loss_impact_score,risk_score,risk_level,main_reason,recommended_action,alert_explanation
341,BLD-FIE-0048-U003,BLD-FIE-0048,Fier,City,Residential,Apartment,Unknown,Individual Meter,TR-FIE,8,9,35.0,4,7.5,40.753697,19.54294,180,18.735166666666665,18.3675,4.330580860184025,3372.33,18.690377777777776,3364.268,1,1,1,1,0,0,9.837055555555557,0.5666666666666667,0,unknown,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.0,-0.0023963608131099836,0.5352904761904761,4.683791666666666,0.23114717564210044,11.755369444444444,0.0,0.0,0.0,23.29,0.0,0.0,0.0,2.42,0.0,0.0,3.92,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-FIE-0048-U003 in BLD-FIE-0048 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -0%, peer low gap: 0%, weather mismatch: 0%."
342,BLD-POG-0067-U002,BLD-POG-0067,Pogradec,Village,Residential,Apartment,Unknown,Individual Meter,TR-POG,3,3,59.1,3,5.6,40.928932,20.703315,180,12.606661111111112,12.182,3.72600568878962,2269.199,12.17821111111111,2192.078,2,2,2,1,2,0,6.496555555555556,0.7611111111111111,0,unknown,0.011111111111111112,0.005555555555555556,0.011111111111111112,0.011111111111111112,-0.0351816860531424,0.21331067869900358,4.20222037037037,0.29555848737027096,14.927925,0.15549809426888786,0.0,0.0,8.6,0.0,0.0,15.55,4.66,1.11,0.0,3.88,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-POG-0067-U002 in BLD-POG-0067 is Low risk because the strongest signal is below similar units. Expected gap: -4%, peer low gap: 16%, weather mismatch: 1%."
343,BLD-DUR-0038-U005,BLD-DUR-0038,Durres,City,Residential,Apartment,Unknown,Individual Meter,TR-DUR,12,12,124.4,4,3.9,41.286696,19.475893,180,19.88748888888889,19.274500000000003,5.828405842482172,3579.748,19.260905555555556,3466.963,0,0,0,0,0,0,9.669722222222221,0.5611111111111111,0,unknown,0.0,0.0,0.0,0.0,-0.03253135381023676,0.159867274026438,4.971872222222222,0.2930689678845525,13.192930555555556,0.0,0.0,0.0,24.83,0.0,0.0,0.0,0.0,0.0,0.0,3.88,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-DUR-0038-U005 in BLD-DUR-0038 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -3%, peer low gap: 0%, weather mismatch: 0%."
344,BLD-TIR-0005-U005,BLD-TIR-0005,Tirana,City,Residential,Apartment,Unknown,Individual Meter,TR-TIR,2,3,28.2,4,3.7,41.272292,19.815943,180,11.459322222222221,11.054,2.5231331871207945,2062.678,11.323861111111112,2038.295,0,0,0,1,0,0,9.47261111111111,0.5888888888888889,0,unknown,0.0,0.005555555555555556,0.0,0.0,-0.011962449007626287,0.4063589440504334,2.8648305555555553,0.22018171216338325,12.607433333333335,0.09106620521050648,0.0,0.0,17.57,0.0,0.0,9.11,0.19,0.0,0.0,3.88,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0005-U005 in BLD-TIR-0005 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 9%, weather mismatch: 0%."
345,BLD-KRU-0003-U012,BLD-KRU-0003,Kruje,Village,Residential,Apartment,Unknown,Individual Meter,TR-KRU,9,9,35.0,3,5.7,41.560597,19.844165,180,13.465966666666665,13.303,3.0573167040806024,2423.874,13.202572222222223,2376.463,2,2,2,4,1,0,8.510388888888889,0.6666666666666666,0,unknown,0.011111111111111112,0.022222222222222223,0.011111111111111112,0.005555555555555556,-0.019950236969815884,0.38474190476190473,4.488655555555555,0.22704026972297592,13.458855555555555,0.0,0.0,0.0,20.65,0.0,0.0,0.0,5.22,0.56,0.0,3.88,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KRU-0003-U012 in BLD-KRU-0003 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -2%, peer low gap: 0%, weather mismatch: 1%."
346,BLD-DUR-0070-U006,BLD-DUR-0070,Durres,City,Residential,Apartment,Unknown,Individual Meter,TR-DUR,2,9,77.9,2,8.4,41.341176,19.450215,180,12.55385,12.146,4.689522411955681,2259.693,11.824233333333334,2128.362,1,1,2,0,1,2,10.279222222222222,0.5333333333333333,0,unknown,0.005555555555555556,0.0,0.005555555555555556,0.016666666666666666,-0.06170519864571911,0.16115340179717585,6.276925,0.3735525286629744,13.192930555555556,0.048441136930447784,0.0,0.0,14.34,0.012712115494372539,0.0,4.84,4.23,1.67,0.0,3.87,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-DUR-0070-U006 in BLD-DUR-0070 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -6%, peer low gap: 5%, weather mismatch: 2%."
347,BLD-PES-0061-U004,BLD-PES-0061,Peshkopi,Village,Residential,Apartment,Unknown,Individual Meter,TR-PES,5,7,51.9,2,7.8,41.600066,20.469367,180,11.25238888888889,10.943000000000001,3.0526176318988543,2025.43,11.015544444444444,1982.798,0,0,0,2,0,0,5.694333333333334,0.8166666666666667,0,unknown,0.0,0.011111111111111112,0.0,0.0,-0.021500929494582988,0.21680903446799402,5.626194444444445,0.2712861830533732,13.497733333333334,0.1663497410264769,0.0,0.0,11.35,0.0,0.0,16.63,0.38,0.0,0.0,3.86,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-PES-0061-U004 in BLD-PES-0061 is Low risk because the strongest signal is below similar units. Expected gap: -2%, peer low gap: 17%, weather mismatch: 0%."
348,BLD-TIR-0022-U007,BLD-TIR-0022,Tirana,Village,Residential,Apartment,Unknown,Individual Meter,TR-TIR,1,6,68.4,3,6.9,41.382944,19.762524,180,10.93206111111111,10.819500000000001,2.6000905875149183,1967.771,11.05931111111111,1990.676,2,2,2,4,1,0,9.287833333333333,0.6055555555555555,0,unknown,0.011111111111111112,0.022222222222222223,0.011111111111111112,0.005555555555555556,0.011506141632289742,0.1598254548408057,3.64402037037037,0.2378408390776596,12.566569444444443,0.1300679824003943,3.8175000000000026,51.53625000000004,9.2,0.0,0.96,13.01,5.22,0.56,0.76,3.86,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0022-U007 in BLD-TIR-0022 is Low risk because the strongest signal is below similar units. Expected gap: 1%, peer low gap: 13%, weather mismatch: 1%."
349,BLD-DUR-0068-U002,BLD-DUR-0068,Durres,City,Residential,Apartment,Unknown,Individual Meter,TR-DUR,1,5,54.8,6,5.1,41.271244,19.473621,180,14.841488888888888,14.7935,3.400114865770642,2671.468,15.114233333333333,2720.562,2,2,2,3,0,0,9.813611111111111,0.5388888888888889,0,unknown,0.011111111111111112,0.016666666666666666,0.011111111111111112,0.0,0.018045536179657044,0.2708300892133009,2.473581481481481,0.22909526741054567,13.192930555555556,0.0,8.182333333333354,110.46150000000027,18.06,0.0038461538461538464,1.5,0.0,5.03,0.0,1.64,3.84,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-DUR-0068-U002 in BLD-DUR-0068 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 2%, peer low gap: 0%, weather mismatch: 0%."
350,BLD-GJI-0024-U014,BLD-GJI-0024,Gjirokaster,City,Residential,Apartment,Unknown,Individual Meter,TR-GJI,1,3,46.5,3,5.4,40.044043,20.123344,180,10.193416666666668,10.2805,2.3975367500576703,1834.815,10.100744444444445,1818.134,1,1,1,4,1,0,8.30711111111111,0.6722222222222223,0,unknown,0.005555555555555556,0.022222222222222223,0.005555555555555556,0.005555555555555556,-0.009174791297011204,0.21921326164874555,3.3978055555555557,0.235204429335045,12.534533333333332,0.18677334085034397,0.0,0.0,7.39,0.0,0.0,18.68,2.99,0.56,0.0,3.84,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-GJI-0024-U014 in BLD-GJI-0024 is Low risk because the strongest signal is below similar units. Expected gap: -1%, peer low gap: 19%, weather mismatch: 1%."
351,BLD-DUR-0060-U010,BLD-DUR-0060,Durres,City,Residential,Apartment,Unknown,Individual Meter,TR-DUR,1,9,41.3,7,6.0,41.328249,19.469779,180,16.358566666666665,16.28,4.03096278212017,2944.542,16.16488888888889,2909.68,1,1,1,2,1,0,9.711,0.5777777777777777,0,unknown,0.005555555555555556,0.011111111111111112,0.005555555555555556,0.005555555555555556,-0.011981386269280338,0.396091202582728,2.336938095238095,0.24641295684749298,13.192930555555556,0.0,0.0,0.0,19.98,0.0110212466465059,0.0,0.0,2.61,0.56,0.0,3.83,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-DUR-0060-U010 in BLD-DUR-0060 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 1%."
352,BLD-LUS-0009-U003,BLD-LUS-0009,Lushnje,Village,Residential,Apartment,Unknown,Individual Meter,TR-LUS,12,12,35.0,3,5.1,40.997987,19.748613,180,12.98261111111111,13.0305,2.7985408356524655,2336.87,12.709094444444446,2287.637,0,0,0,0,0,0,8.716666666666667,0.6166666666666667,0,unknown,0.0,0.0,0.0,0.0,-0.02152133402283645,0.370931746031746,4.327537037037037,0.21556070744947037,12.756574999999998,0.0,0.0,0.0,24.43,0.0,0.0,0.0,0.0,0.0,0.0,3.82,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-LUS-0009-U003 in BLD-LUS-0009 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -2%, peer low gap: 0%, weather mismatch: 0%."
353,BLD-DUR-0070-U003,BLD-DUR-0070,Durres,City,Residential,Apartment,Unknown,Individual Meter,TR-DUR,6,9,137.0,1,5.0,41.333945,19.450536,180,13.965972222222222,13.791,3.189372216173944,2513.875,14.0172,2523.096,1,1,1,0,1,0,9.990666666666666,0.5777777777777777,0,unknown,0.005555555555555556,0.0,0.005555555555555556,0.005555555555555556,0.0036546370015251963,0.10194140308191403,13.965972222222222,0.22836736071256922,13.192930555555556,0.0,1.5368333333333695,20.747250000000488,22.04,0.0,0.3,0.0,2.23,0.56,0.31,3.81,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-DUR-0070-U003 in BLD-DUR-0070 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 0%, peer low gap: 0%, weather mismatch: 1%."
354,BLD-KRU-0003-U001,BLD-KRU-0003,Kruje,Village,Residential,Apartment,Unknown,Individual Meter,TR-KRU,2,9,107.3,1,5.5,41.557928,19.838867,180,16.064688888888888,15.55,3.7236663846281877,2891.644,15.950211111111111,2871.038,1,1,1,4,0,0,8.139944444444446,0.6722222222222223,0,unknown,0.005555555555555556,0.022222222222222223,0.005555555555555556,0.0,-0.007177195146842327,0.14971751061406233,16.064688888888888,0.23179200110147508,13.458855555555555,0.0,0.0,0.0,22.1,0.0,0.0,0.0,2.99,0.0,0.0,3.8,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KRU-0003-U001 in BLD-KRU-0003 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 0%."
355,BLD-FIE-0074-U007,BLD-FIE-0074,Fier,City,Residential,Apartment,Unknown,Individual Meter,TR-FIE,1,2,64.7,2,6.5,40.713738,19.534082,180,9.920694444444443,9.9885,2.3846696481263856,1785.725,9.580172222222222,1724.431,2,2,1,4,1,0,9.380444444444445,0.5888888888888889,0,unknown,0.011111111111111112,0.022222222222222223,0.011111111111111112,0.005555555555555556,-0.03554447814960401,0.15333376266529278,4.960347222222222,0.24037325829158995,11.755369444444444,0.156071232696737,0.0,0.0,9.36,0.0,0.0,15.61,3.22,0.56,0.0,3.79,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-FIE-0074-U007 in BLD-FIE-0074 is Low risk because the strongest signal is below similar units. Expected gap: -4%, peer low gap: 16%, weather mismatch: 1%."
356,BLD-KRU-0030-U007,BLD-KRU-0030,Kruje,Village,Residential,Apartment,Unknown,Individual Meter,TR-KRU,9,10,38.8,3,2.6,41.503992,19.79927,180,12.282933333333332,12.2715,2.772993198774013,2210.928,12.29196111111111,2212.553,1,1,1,2,1,0,8.409055555555556,0.6388888888888888,0,unknown,0.005555555555555556,0.011111111111111112,0.005555555555555556,0.005555555555555556,0.0007344456833350497,0.3165704467353952,4.094311111111111,0.225759850967251,13.458855555555555,0.0873716355278681,0.2708333333333357,3.656250000000032,14.83,0.0,0.06,8.74,2.61,0.56,0.05,3.75,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KRU-0030-U007 in BLD-KRU-0030 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 0%, peer low gap: 9%, weather mismatch: 1%."
357,BLD-SHK-0029-U001,BLD-SHK-0029,Shkoder,City,Residential,Apartment,Unknown,Individual Meter,TR-SHK,3,6,74.9,2,5.6,42.097321,19.487534,180,10.730316666666665,10.690999999999999,2.6254357732994853,1931.4569999999999,10.651066666666667,1917.192,1,1,1,4,1,0,8.841333333333333,0.6333333333333333,0,unknown,0.005555555555555556,0.022222222222222223,0.005555555555555556,0.005555555555555556,-0.007440569332648837,0.14326190476190473,5.365158333333333,0.2446745846238914,13.531888888888888,0.2070348230927768,0.0,0.0,5.21,0.0,0.0,20.7,2.99,0.56,0.0,3.74,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-SHK-0029-U001 in BLD-SHK-0029 is Low risk because the strongest signal is below similar units. Expected gap: -1%, peer low gap: 21%, weather mismatch: 1%."
358,BLD-BER-0016-U007,BLD-BER-0016,Berat,City,Residential,Apartment,Unknown,Individual Meter,TR-BER,4,9,61.8,2,5.2,40.712842,19.931636,180,10.345538888888889,9.783000000000001,3.312857077393919,1862.1970000000001,9.841344444444445,1771.442,0,0,0,3,0,1,8.979944444444445,0.6444444444444445,0,unknown,0.0,0.016666666666666666,0.0,0.005555555555555556,-0.05123227291664074,0.16740354189140597,5.1727694444444445,0.3202208326674919,12.972805555555556,0.20252108577558614,0.0,0.0,7.28,0.0,0.0,20.25,0.57,0.56,0.0,3.73,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-BER-0016-U007 in BLD-BER-0016 is Low risk because the strongest signal is below similar units. Expected gap: -5%, peer low gap: 20%, weather mismatch: 1%."
359,BLD-KOR-0045-U008,BLD-KOR-0045,Korce,City,Residential,Apartment,Unknown,Individual Meter,TR-KOR,2,4,81.1,3,5.9,40.675441,20.785359,180,19.996377777777777,18.855,6.315872080387335,3599.348,19.209605555555555,3457.729,0,0,1,4,0,1,6.286222222222222,0.8111111111111111,0,unknown,0.0,0.022222222222222223,0.0,0.005555555555555556,-0.04095722944163639,0.24656446088505277,6.665459259259259,0.3158508081101689,15.084311111111111,0.0,0.0,0.0,21.55,0.0,0.0,0.0,2.76,0.56,0.0,3.73,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KOR-0045-U008 in BLD-KOR-0045 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -4%, peer low gap: 0%, weather mismatch: 1%."
360,BLD-KRU-0064-U005,BLD-KRU-0064,Kruje,Village,Residential,Apartment,Unknown,Individual Meter,TR-KRU,1,6,101.9,4,6.2,41.503775,19.722196,180,14.682427777777777,14.844999999999999,3.703888212218284,2642.837,14.778450000000001,2660.121,3,3,3,2,2,0,8.325388888888888,0.6722222222222223,0,unknown,0.016666666666666666,0.011111111111111112,0.016666666666666666,0.011111111111111112,0.006497448800261477,0.1440866317740704,3.6706069444444442,0.2522667414597613,13.458855555555555,0.0,2.880666666666727,38.88900000000081,17.32,0.0,0.54,0.0,7.08,1.11,0.58,3.73,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KRU-0064-U005 in BLD-KRU-0064 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 1%, peer low gap: 0%, weather mismatch: 1%."
361,BLD-DUR-0038-U003,BLD-DUR-0038,Durres,City,Residential,Apartment,Unknown,Individual Meter,TR-DUR,3,12,71.4,3,7.3,41.284542,19.477275,180,11.501850000000001,11.322,2.8264986719857887,2070.333,11.637916666666666,2094.825,2,2,2,3,2,0,10.139944444444446,0.5444444444444444,0,unknown,0.011111111111111112,0.016666666666666666,0.011111111111111112,0.011111111111111112,0.011691668755146432,0.16109033613445378,3.83395,0.24574296065292006,13.192930555555556,0.12818081232478246,4.081999999999937,55.10699999999915,8.12,0.0,0.97,12.82,5.03,1.11,0.82,3.7,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-DUR-0038-U003 in BLD-DUR-0038 is Low risk because the strongest signal is below similar units. Expected gap: 1%, peer low gap: 13%, weather mismatch: 1%."
362,BLD-SHK-0058-U001,BLD-SHK-0058,Shkoder,City,Residential,Apartment,Unknown,Individual Meter,TR-SHK,2,8,43.7,7,7.5,42.037593,19.483814,180,17.08685,17.2325,3.642158994248534,3075.633,16.875055555555555,3037.51,0,0,0,1,0,0,8.753222222222222,0.6388888888888888,0,unknown,0.0,0.005555555555555556,0.0,0.0,-0.012550740573693516,0.3910034324942791,2.440978571428571,0.21315567200792038,13.531888888888888,0.0,0.0,0.0,23.23,0.0,0.0,0.0,0.19,0.0,0.0,3.66,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-SHK-0058-U001 in BLD-SHK-0058 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 0%, weather mismatch: 0%."
363,BLD-FIE-0051-U002,BLD-FIE-0051,Fier,City,Residential,Apartment,Unknown,Individual Meter,TR-FIE,1,2,79.4,1,5.0,40.709066,19.577843,180,10.284194444444445,10.068999999999999,2.1497037917228816,1851.155,10.228994444444444,1841.219,0,0,0,2,0,0,9.37188888888889,0.5888888888888889,0,unknown,0.0,0.011111111111111112,0.0,0.0,-0.005396424868524703,0.1295238595018192,10.284194444444445,0.20902986649422586,11.755369444444444,0.1251491930519693,0.0,0.0,13.17,0.0,0.0,12.51,0.38,0.0,0.0,3.64,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-FIE-0051-U002 in BLD-FIE-0051 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -1%, peer low gap: 13%, weather mismatch: 0%."
364,BLD-LUS-0009-U006,BLD-LUS-0009,Lushnje,Village,Residential,Apartment,Unknown,Individual Meter,TR-LUS,9,12,42.1,2,5.6,41.000839,19.744089,180,10.903366666666667,10.576,2.540844780776662,1962.606,10.697733333333334,1925.592,1,1,1,0,1,0,8.759222222222222,0.6444444444444445,0,unknown,0.005555555555555556,0.0,0.005555555555555556,0.005555555555555556,-0.019222140515747863,0.25898733174980204,5.451683333333333,0.23303304919061651,12.756574999999998,0.14527475700439432,0.0,0.0,9.82,0.0,0.0,14.53,2.23,0.56,0.0,3.62,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-LUS-0009-U006 in BLD-LUS-0009 is Low risk because the strongest signal is below similar units. Expected gap: -2%, peer low gap: 15%, weather mismatch: 1%."
365,BLD-KRU-0003-U002,BLD-KRU-0003,Kruje,Village,Residential,Apartment,Unknown,Individual Meter,TR-KRU,8,9,45.7,3,5.7,41.558938,19.840726,180,12.087950000000001,11.74,3.608961843752966,2175.831,11.86723888888889,2136.103,2,2,2,2,2,0,8.389222222222221,0.6666666666666666,0,unknown,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,-0.018598354105583855,0.26450656455142235,4.029316666666667,0.2985586343220286,13.458855555555555,0.10185899907289449,0.0,0.0,10.87,0.0,0.0,10.19,4.84,1.11,0.0,3.6,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KRU-0003-U002 in BLD-KRU-0003 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -2%, peer low gap: 10%, weather mismatch: 1%."
